idCandidat;idEpreuve;Note
0316918512;017;10
0316918512;007BB;12
0316918512;009;12
0316918512;008BA;14
0316918512;006A-3;8
0316918519;001;9
0316918519;006A-3;9,5
0316918519;008A;12
0316918519;005A;5,5
0316918519;007BB;11
0316918519;004;7
0316918519;003;5
0316918519;007A;10,5
0316918519;017;16
0316918519;008BA;8
0316918519;008BB;8
0316918519;009;10
0316918519;002;9
0316918519;005B;12
0316918519;007BA;10
0316918520;006A-3;8
0316918520;008A;14,5
0316918520;005A;4
0316918520;007BB;13
0316918520;004;4
0316918520;003;9
0316918520;007A;13
0316918520;017;16
0316918520;008BA;8
0316918520;008BB;14
0316918520;009;10
0316918520;002;10
0316918520;005B;13
0316918520;007BA;16
0316918520;001;12
0316918522;005A;3
0316918522;007BA;16
0316918522;004;6
0316918522;003;10
0316918522;017;11
0316918522;007BB;15
0316918522;009;10
0316918522;008BB;15
0316918522;002;11
0316918522;005B;10
0316918522;008A;9
0316918522;001;8
0316918522;007A;7,5
0316918522;008BA;8
0316918522;006A-3;7
0316918523;008BA;4
0316918523;004;7
0316918523;003;4
0316918523;008BB;4
0316918523;007BB;10
0316918523;007A;9
0316918523;017;13
0316918523;009;6
0316918523;002;6
0316918523;005B;16
0316918523;008A;4
0316918523;001;8
0316918523;007BA;2
0316918523;006A-3;8
0316918523;005A;6,5
0316918530;008BA;8
0316918530;004;9
0316918530;003;7
0316918530;008BB;8
0316918530;007BB;14
0316918530;007A;12,5
0316918530;017;16
0316918530;009;9
0316918530;002;9
0316918530;005B;13
0316918530;008A;9
0316918530;001;6
0316918530;007BA;16
0316918530;006A-3;4
0316918530;005A;9,5
0316918536;004;6
0316918536;003;5
0316918536;015;14
0316918536;005B;18
0316918536;017;14
0316918536;007BA;2
0316918536;015A;
0316918536;009;7
0316918536;008BB;9
0316918536;002;9
0316918536;006A-3;10
0316918536;001;8
0316918536;007BB;8
0316918536;005A;4,5
0316918536;008BA;4
0316918536;008A;8
0316918536;007A;9
0316918537;005A;5,5
0316918537;006A-3;4,5
0316918537;008BA;8
0316918537;008BB;10
0316918537;007BB;13
0316918537;017;11
0316918537;002;7
0316918537;007BA;6
0316918537;001;3
0316918537;005B;18
0316918537;009;8
0316918537;007A;9
0316918537;003;4
0316918537;004;7
0316918537;008A;10
0316918576;008BA;14
0316918576;008BB;4
0316918576;007BB;8
0316918576;017;12
0316918576;002;6
0316918576;007BA;6
0316918576;001;8
0316918576;005B;15
0316918576;009;8
0316918576;007A;9,5
0316918576;003;5
0316918576;004;6
0316918576;008A;6,5
0316918576;005A;10
0316918576;006A-3;5,5
0316918586;005B;10
0316918586;017;8
0316918586;007BA;10
0316918586;009;3
0316918586;008BB;11
0316918586;002;9
0316918586;006A-3;4
0316918586;001;8
0316918586;007BB;10
0316918586;005A;7
0316918586;008BA;14
0316918586;008A;7,5
0316918586;007A;8,5
0316918586;004;11
0316918586;003;10
0316918587;007BB;16
0316918587;007A;14
0316918587;017;13
0316918587;009;3
0316918587;002;10
0316918587;005B;11
0316918587;008A;12,5
0316918587;001;12
0316918587;007BA;6
0316918587;006A-3;2
0316918587;005A;7,5
0316918587;015;17
0316918587;008BA;8
0316918587;004;7
0316918587;003;4
0316918587;008BB;14
0316918593;017;12
0316918593;009;5
0316918593;002;12
0316918593;005B;18
0316918593;008A;11,5
0316918593;001;13
0316918593;007BA;16
0316918593;006A-3;7,5
0316918593;005A;5
0316918593;008BA;8
0316918593;004;3
0316918593;003;9
0316918593;008BB;15
0316918593;007BB;9
0316918593;007A;12
0316918626;009;9
0316918626;002;11
0316918626;005B;12
0316918626;008A;14
0316918626;001;8
0316918626;015;14
0316918626;007BA;10
0316918626;006A-3;8
0316918626;005A;7
0316918626;008BA;8
0316918626;004;8
0316918626;003;6
0316918626;008BB;7
0316918626;007BB;13
0316918626;007A;13
0316918626;017;14
0316918643;017;15
0316918643;008BB;8
0316918643;009;3
0316918643;007BA;2
0316918643;002;10
0316918643;007A;7,5
0316918643;006A-3;4
0316918643;008BA;8
0316918643;001;10
0316918643;005A;6,5
0316918643;007BB;5
0316918643;008A;16
0316918643;004;7
0316918643;003;5
0316918643;005B;16
0316918646;009;8
0316918646;007BA;10
0316918646;002;6
0316918646;007A;8
0316918646;006A-3;5,5
0316918646;008BA;8
0316918646;001;9
0316918646;005A;6,5
0316918646;007BB;12
0316918646;008A;10
0316918646;004;6
0316918646;003;13
0316918646;005B;18
0316918646;015;16
0316918646;017;16
0316918646;008BB;8
0316918677;006A-3;3,5
0316918677;002;8
0316918677;007BA;20
0316918677;008BB;16
0316918677;001;11
0316918677;014B;18
0316918677;008A;15
0316918677;009;8
0316918677;014A;20
0316918677;017;16
0316918677;007A;18
0316918677;008BA;4
0316918677;005B;16
0316918677;016;14
0316918677;003;8
0316918677;004;5
0316918677;015;20
0316918677;005A;5
0316918677;007BB;18
0316918681;002;13
0316918681;005B;12
0316918681;008A;9,5
0316918681;001;9
0316918681;007BA;10
0316918681;006A-3;8
0316918681;005A;5,5
0316918681;008BA;4
0316918681;004;4
0316918681;003;9
0316918681;008BB;8
0316918681;007BB;8
0316918681;007A;13,5
0316918681;015;13
0316918681;017;15
0316918681;009;10
0316918691;007A;11,5
0316918691;005A;5
0316918691;001;11
0316918691;011-2;14
0316918691;015;14
0316918691;007BB;14
0316918691;005B;20
0316918691;003;6
0316918691;004;5
0316918691;008BB;12
0316918691;002;10
0316918691;017;17
0316918691;008A;8
0316918691;009;10
0316918691;006A-3;7,5
0316918691;008BA;8
0316918691;007BA;6
0316918698;007BA;16
0316918698;005B;6
0316918698;001;12
0316918698;006A-3;6,5
0316918698;015;18
0316918698;005A;7
0316918698;007BB;10
0316918698;008BB;5
0316918698;004;6
0316918698;003;9
0316918698;008A;7
0316918698;007A;12
0316918698;017;6
0316918698;008BA;4
0316918698;009;8
0316918698;002;15
0316918702;005B;8
0316918702;001;7
0316918702;006A-3;7,5
0316918702;007BA;10
0316918702;005A;6
0316918702;008BA;20
0316918702;008BB;11
0316918702;004;7
0316918702;003;4
0316918702;007BB;8
0316918702;017;5
0316918702;007A;9,5
0316918702;009;10
0316918702;002;9
0316918702;008A;10,5
0316918706;002;12
0316918706;008A;10
0316918706;001;11
0316918706;014B;13
0316918706;008BB;14
0316918706;009;11
0316918706;017;17
0316918706;014A;6
0316918706;007BB;9
0316918706;005B;11
0316918706;008BA;20
0316918706;003;11
0316918706;004;4
0316918706;015;8
0316918706;005A;3,5
0316918706;007BA;6
0316918706;007A;15
0316918706;006A-3;7
0316918735;007BB;8
0316918735;017;14
0316918735;002;7
0316918735;007BA;2
0316918735;001;9
0316918735;005B;17
0316918735;009;11
0316918735;007A;5,5
0316918735;003;7
0316918735;004;4
0316918735;008A;4,5
0316918735;005A;10
0316918735;006A-3;2,5
0316918735;008BA;4
0316918735;008BB;7
0316918737;006A-3;6
0316918737;007BA;6
0316918737;005A;5
0316918737;015;16
0316918737;008BA;4
0316918737;008BB;12
0316918737;004;6
0316918737;003;11
0316918737;007BB;12
0316918737;017;16
0316918737;007A;11
0316918737;009;8
0316918737;002;12
0316918737;008A;12
0316918737;005B;11
0316918737;001;8
0316918739;007BA;6
0316918739;015;15
0316918739;002;8
0316918739;007A;8
0316918739;006A-3;6
0316918739;008BA;4
0316918739;001;8
0316918739;005A;10,5
0316918739;007BB;15
0316918739;008A;12,5
0316918739;004;7
0316918739;003;9
0316918739;005B;18
0316918739;017;15
0316918739;008BB;14
0316918739;009;4
0316918740;005A;7
0316918740;001;7
0316918740;007BB;9
0316918740;011-2;12
0316918740;005B;12
0316918740;003;3
0316918740;004;7
0316918740;007A;10
0316918740;008BB;9
0316918740;002;7
0316918740;017;13
0316918740;007BA;16
0316918740;009;7
0316918740;006A-3;6
0316918740;008BA;8
0316918740;008A;9
0316918757;008BB;8
0316918757;005A;4,5
0316918757;004;4
0316918757;007BA;10
0316918757;006BB;6,5
0316918757;007A;6,5
0316918757;001;10
0316918757;008BA;4
0316918757;006A-2;8,5
0316918757;003;7
0316918757;005B;13
0316918757;007BB;10
0316918757;002;11
0316918757;006BA;8
0316918757;008A;9
0316918757;017;13
0316918757;009;8
0316918759;007BA;2
0316918759;005A;4
0316918759;015;13
0316918759;008BA;20
0316918759;008BB;15
0316918759;004;5
0316918759;003;11
0316918759;016;12
0316918759;007BB;7
0316918759;017;12
0316918759;007A;7
0316918759;009;8
0316918759;002;5
0316918759;008A;14
0316918759;005B;16
0316918759;001;4
0316918759;006A-3;8
0316918766;005A;5
0316918766;008BA;20
0316918766;008BB;16
0316918766;004;7
0316918766;003;3
0316918766;007BB;8
0316918766;017;19
0316918766;007A;10
0316918766;009;7
0316918766;002;9
0316918766;008A;16
0316918766;005B;14
0316918766;001;11
0316918766;006A-3;8
0316918766;007BA;10
0316918796;001;13
0316918796;014B;10
0316918796;009;7
0316918796;017;17
0316918796;008A;10
0316918796;014A;11
0316918796;007BB;12
0316918796;005B;14
0316918796;008BA;14
0316918796;008BB;9
0316918796;003;8
0316918796;004;3
0316918796;015;11
0316918796;005A;2,5
0316918796;007BA;10
0316918796;007A;11,5
0316918796;006A-3;6
0316918796;002;11
0316918797;004;9
0316918797;003;7
0316918797;008A;8,5
0316918797;007BB;7
0316918797;017;18
0316918797;007A;7
0316918797;009;6
0316918797;002;8
0316918797;008BA;14
0316918797;008BB;13
0316918797;005B;16
0316918797;001;7
0316918797;006A-3;8
0316918797;007BA;6
0316918797;005A;5,5
0316918798;001;9
0316918798;014B;12
0316918798;009;8
0316918798;017;14
0316918798;008A;10,5
0316918798;014A;10
0316918798;007BB;10
0316918798;005B;10
0316918798;008BA;14
0316918798;008BB;11
0316918798;003;9
0316918798;004;5
0316918798;015;11
0316918798;005A;3
0316918798;007BA;6
0316918798;007A;11
0316918798;006A-3;5
0316918798;002;10
0316918800;017;12
0316918800;002;12
0316918800;007BA;6
0316918800;001;12
0316918800;005B;13
0316918800;009;10
0316918800;007A;12
0316918800;003;10
0316918800;004;4
0316918800;008A;7
0316918800;005A;4
0316918800;006A-3;3,5
0316918800;008BA;4
0316918800;008BB;7
0316918800;015;13
0316918800;007BB;10
0316918853;007A;7,5
0316918853;008BB;7
0316918853;005B;13
0316918853;003;7
0316918853;004;6
0316918853;007BB;12
0316918853;002;9
0316918853;017;12
0316918853;008BA;8
0316918853;009;8
0316918853;006A-3;9,5
0316918853;007BA;2
0316918853;008A;10
0316918853;005A;5
0316918853;001;9
0316918853;011-2;14
0316918906;004;6
0316918906;003;14
0316918906;008BA;14
0316918906;008BB;11
0316918906;007BB;12
0316918906;017;13
0316918906;007A;13
0316918906;009;6
0316918906;002;17
0316918906;005B;12
0316918906;008A;15
0316918906;001;10
0316918906;006A-3;7
0316918906;007BA;10
0316918906;005A;5,5
0316918915;008BB;10
0316918915;005B;13
0316918915;003;7
0316918915;004;6
0316918915;007BB;13
0316918915;002;9
0316918915;017;8
0316918915;008BA;8
0316918915;009;8
0316918915;006A-3;5
0316918915;007BA;10
0316918915;008A;11,5
0316918915;005A;7
0316918915;001;7
0316918915;011-2;5
0316918915;007A;9
0316918928;007BA;20
0316918928;015;20
0316918928;001;13
0316918928;005B;16
0316918928;009;8
0316918928;007A;16
0316918928;015A;
0316918928;015A;
0316918928;003;7
0316918928;004;2
0316918928;008A;18
0316918928;015A;
0316918928;005A;7
0316918928;006A-3;5
0316918928;008BA;8
0316918928;008BB;4
0316918928;007BB;13
0316918928;017;15
0316918928;002;9
0316918961;007BA;10
0316918961;015;19
0316918961;001;9
0316918961;005B;18
0316918961;009;10
0316918961;007A;6,5
0316918961;008BB;8
0316918961;008A;12,5
0316918961;003;7
0316918961;004;8
0316918961;005A;5
0316918961;006A-3;5
0316918961;008BA;4
0316918961;007BB;4
0316918961;017;17
0316918961;002;9
0316918982;011-2;4
0316918982;015;12
0316918982;008A;17
0316918982;014B;12
0316918982;004;6
0316918982;005A;8
0316918982;001;9
0316918982;008BB;5
0316918982;007BA;6
0316918982;007A;11
0316918982;005B;10
0316918982;003;5
0316918982;006A-3;11
0316918982;002;11
0316918982;008BA;4
0316918982;014A;12
0316918982;017;9
0316918982;007BB;8
0316918982;009;8
0316918998;008A;12
0316918998;014B;12
0316918998;004;6
0316918998;005A;4,5
0316918998;001;6
0316918998;008BB;8
0316918998;007BA;6
0316918998;007A;12
0316918998;005B;19
0316918998;003;11
0316918998;006A-3;10
0316918998;002;11
0316918998;008BA;8
0316918998;014A;12
0316918998;017;10
0316918998;007BB;11
0316918998;009;12
0316918998;011-2;4
0316918998;015;12
0316919020;007BA;16
0316919020;009;8
0316919020;008BB;14
0316919020;017;12
0316919020;008A;11
0316919020;005B;17
0316919020;014A;9
0316919020;003;7
0316919020;004;6
0316919020;015;10
0316919020;007A;11
0316919020;008BA;14
0316919020;005A;5,5
0316919020;006A-3;7
0316919020;002;11
0316919020;007BB;15
0316919020;001;12
0316919020;014B;10
0316919041;007BA;10
0316919041;007A;13,5
0316919041;015;5
0316919041;008A;15
0316919041;004;5
0316919041;015A;
0316919041;005A;5,5
0316919041;006BB;7,5
0316919041;001;10
0316919041;008BB;14
0316919041;007BB;14
0316919041;006A-2;12,5
0316919041;005B;11
0316919041;003;4
0316919041;008BA;8
0316919041;002;10
0316919041;006BA;7,5
0316919041;017;13
0316919041;009;10
0316919041;011-2;12
0316919086;008A;8,5
0316919086;007BB;15
0316919086;017;14
0316919086;007A;10,5
0316919086;009;9
0316919086;002;8
0316919086;005B;14
0316919086;008BA;8
0316919086;001;11
0316919086;008BB;10
0316919086;006A-3;7
0316919086;007BA;10
0316919086;005A;12
0316919086;004;5
0316919086;003;5
0316919089;017;13
0316919089;007A;5
0316919089;009;10
0316919089;015;17
0316919089;002;7
0316919089;005B;13
0316919089;008BA;4
0316919089;001;9
0316919089;008BB;2
0316919089;006A-3;8
0316919089;007BA;6
0316919089;015A;
0316919089;005A;9
0316919089;015A;
0316919089;015A;
0316919089;004;4
0316919089;003;10
0316919089;008A;5,5
0316919089;007BB;6
0316919093;009;11
0316919093;002;14
0316919093;005B;8
0316919093;008BA;14
0316919093;001;14
0316919093;008BB;14
0316919093;006A-3;5,5
0316919093;007BA;6
0316919093;005A;5
0316919093;004;8
0316919093;003;10
0316919093;008A;13
0316919093;007BB;10
0316919093;017;15
0316919093;007A;14,5
0316919104;005B;5
0316919104;003;13
0316919104;004;6
0316919104;007BB;14
0316919104;002;8
0316919104;017;19
0316919104;009;12
0316919104;006A-3;8
0316919104;008BA;8
0316919104;008BB;16
0316919104;008A;15
0316919104;007BA;10
0316919104;005A;3
0316919104;001;9
0316919104;011-2;7
0316919104;007A;10
0316919107;004;7
0316919107;005A;6,5
0316919107;006BB;4,5
0316919107;001;8
0316919107;007A;13,5
0316919107;008A;12,5
0316919107;007BB;14
0316919107;006A-2;9,5
0316919107;005B;18
0316919107;003;10
0316919107;002;9
0316919107;007BA;6
0316919107;006BA;6,5
0316919107;017;12
0316919107;009;5
0316919107;011-2;16
0316919107;008BA;14
0316919107;008BB;12
0316919113;005B;14
0316919113;007BA;6
0316919113;009;7
0316919113;008BB;9
0316919113;003;4
0316919113;004;8
0316919113;005A;9
0316919113;006A-3;6
0316919113;007A;3
0316919113;008A;5,5
0316919113;015;14
0316919113;008BA;4
0316919113;017;13
0316919113;002;14
0316919113;007BB;6
0316919113;001;10
0316919114;002;12
0316919114;005B;11
0316919114;008BA;8
0316919114;001;6
0316919114;008BB;15
0316919114;016;14
0316919114;006A-3;9
0316919114;007BA;16
0316919114;005A;2
0316919114;015;13
0316919114;004;5
0316919114;003;7
0316919114;008A;16,5
0316919114;007BB;8
0316919114;017;12
0316919114;007A;9
0316919114;009;13
0316919116;005B;16
0316919116;008BA;14
0316919116;001;5
0316919116;008BB;8
0316919116;006A-3;6,5
0316919116;007BA;6
0316919116;005A;2,5
0316919116;004;10
0316919116;003;9
0316919116;008A;10
0316919116;007BB;6
0316919116;017;17
0316919116;007A;10
0316919116;009;6
0316919116;002;7
0316919125;008BA;4
0316919125;005A;8
0316919125;004;8
0316919125;006BB;5
0316919125;007BA;10
0316919125;007A;7,5
0316919125;001;10
0316919125;006A-2;2,5
0316919125;003;10
0316919125;005B;15
0316919125;007BB;14
0316919125;008BB;10
0316919125;002;11
0316919125;006BA;7,5
0316919125;008A;6
0316919125;017;17
0316919125;009;6
0316919152;015;12
0316919152;009;5
0316919152;006A-3;8,5
0316919152;014A;10
0316919152;008C;20
0316919152;014B;20
0316919152;007BB;16
0316919152;008A;19
0316919152;005A;4,5
0316919152;001;8
0316919152;005B;16
0316919152;003;4
0316919152;004;3
0316919152;007BA;16
0316919152;002;7
0316919152;017;16
0316919152;016;18
0316919152;007A;16,5
0316919155;008BB;7
0316919155;001;8
0316919155;006A-3;5
0316919155;007BA;6
0316919155;005A;7
0316919155;015;11
0316919155;008A;13
0316919155;004;9
0316919155;003;5
0316919155;007BB;7
0316919155;017;17
0316919155;007A;8
0316919155;009;3
0316919155;002;8
0316919155;005B;19
0316919155;008BA;8
0316919172;017;10
0316919172;008A;16
0316919172;008BB;16
0316919172;005B;18
0316919172;014A;11
0316919172;007BB;14
0316919172;003;9
0316919172;004;10
0316919172;015;12
0316919172;005A;3
0316919172;007BA;16
0316919172;008BA;14
0316919172;006A-3;6
0316919172;007A;15
0316919172;002;12
0316919172;001;11
0316919172;014B;16
0316919172;009;5
0316919173;006A-3;9
0316919173;005A;6,5
0316919173;015;7
0316919173;007BB;9
0316919173;004;6
0316919173;003;7
0316919173;008BB;7
0316919173;017;12
0316919173;008A;5
0316919173;007A;9
0316919173;009;5
0316919173;008BA;14
0316919173;002;7
0316919173;005B;16
0316919173;001;9
0316919173;007BA;10
0316919213;008BA;8
0316919213;008BB;9
0316919213;005A;6
0316919213;007BA;10
0316919213;004;7
0316919213;003;13
0316919213;017;19
0316919213;007BB;10
0316919213;007A;6,5
0316919213;009;11
0316919213;008A;7
0316919213;002;7
0316919213;005B;16
0316919213;001;4
0316919213;006A-3;8,5
0316919214;005B;16
0316919214;003;11
0316919214;004;6
0316919214;002;7
0316919214;017;15
0316919214;009;6
0316919214;007C;12
0316919214;007A;11
0316919214;006A-3;5
0316919214;015;12
0316919214;008BB;13
0316919214;008A;10
0316919214;005A;3,5
0316919214;001;10
0316919214;011-2;12
0316919214;008BA;14
0316919225;004;6
0316919225;005A;2,5
0316919225;006BB;4,5
0316919225;008BB;9
0316919225;001;8
0316919225;008A;2,5
0316919225;007BB;7
0316919225;006A-2;12
0316919225;005B;17
0316919225;003;7
0316919225;008BA;8
0316919225;002;12
0316919225;006BA;4
0316919225;017;11
0316919225;009;9
0316919225;011-2;5
0316919225;007BA;10
0316919225;007A;6,5
0316919228;005A;4
0316919228;007BA;16
0316919228;004;5
0316919228;003;7
0316919228;017;11
0316919228;007BB;13
0316919228;007A;12,5
0316919228;009;14
0316919228;008A;8,5
0316919228;002;12
0316919228;005B;19
0316919228;001;12
0316919228;006A-3;9
0316919228;008BA;8
0316919228;008BB;6
0316919238;006BB;4,5
0316919238;008BB;5
0316919238;001;9
0316919238;008A;2,5
0316919238;007BB;6
0316919238;006A-2;7,5
0316919238;005B;16
0316919238;003;5
0316919238;008BA;14
0316919238;002;6
0316919238;006BA;4,5
0316919238;017;12
0316919238;009;9
0316919238;011-2;18
0316919238;007BA;2
0316919238;007A;10
0316919238;004;6
0316919238;005A;4
0316919241;005B;8
0316919241;014A;14
0316919241;007BB;12
0316919241;003;6
0316919241;008A;13,5
0316919241;004;5
0316919241;005A;2,5
0316919241;008BA;14
0316919241;008BB;19
0316919241;007BA;6
0316919241;015;18
0316919241;006A-3;9,5
0316919241;007A;11,5
0316919241;002;1
0316919241;001;11
0316919241;014B;10
0316919241;009;7
0316919241;017;17
0316919245;002;8
0316919245;007BB;5
0316919245;017;12
0316919245;008C;16
0316919245;009;6
0316919245;006A-3;7
0316919245;008A;9,5
0316919245;005A;9,5
0316919245;001;6
0316919245;007BA;6
0316919245;011-2;9
0316919245;007A;5
0316919245;016;10
0316919245;015;11
0316919245;005B;10
0316919245;003;14
0316919245;004;6
0316919248;004;4
0316919248;003;9
0316919248;017;11
0316919248;007BB;16
0316919248;016;6
0316919248;007A;14
0316919248;009;9
0316919248;008A;15,5
0316919248;015;13
0316919248;002;7
0316919248;005B;10
0316919248;001;10
0316919248;016A;
0316919248;006A-3;4
0316919248;008BA;8
0316919248;008BB;11
0316919248;005A;6,5
0316919248;007BA;6
0316919258;004;4
0316919258;003;8
0316919258;017;5
0316919258;007BB;15
0316919258;007A;14,5
0316919258;009;8
0316919258;008A;10,5
0316919258;002;8
0316919258;005B;8
0316919258;001;9
0316919258;006A-3;8,5
0316919258;005A;2,5
0316919258;007BA;6
0316919258;008BA;14
0316919258;008BB;16
0316919275;017;11
0316919275;007BB;10
0316919275;007A;5
0316919275;009;7
0316919275;008A;8,5
0316919275;002;6
0316919275;005B;20
0316919275;001;10
0316919275;006A-3;5,5
0316919275;005A;3,5
0316919275;007BA;10
0316919275;008BA;8
0316919275;008BB;5
0316919275;004;12
0316919275;003;6
0316919277;007A;10,5
0316919277;006A-3;11
0316919277;001;11
0316919277;005A;AB
0316919277;007BB;10
0316919277;004;11
0316919277;003;AB
0316919277;005B;AB
0316919277;017;14
0316919277;009;10
0316919277;007BA;16
0316919277;002;11
0316919317;008BB;8
0316919317;009;11
0316919317;006A-3;4
0316919317;008BA;20
0316919317;005A;3
0316919317;001;13
0316919317;007BA;10
0316919317;011-2;6
0316919317;007A;11
0316919317;008A;4
0316919317;005B;16
0316919317;003;10
0316919317;004;6
0316919317;002;6
0316919317;007BB;10
0316919317;017;18
0316919318;017;12
0316919318;015;20
0316919318;009;8
0316919318;002;13
0316919318;008BB;6
0316919318;005B;16
0316919318;001;11
0316919318;006A-3;6,5
0316919318;008A;13
0316919318;007BA;10
0316919318;007A;10
0316919318;008BA;8
0316919318;005A;4
0316919318;004;4
0316919318;003;10
0316919318;015A;
0316919318;007BB;12
0316919327;009;9
0316919327;006A-3;3,5
0316919327;008BA;8
0316919327;005A;8,5
0316919327;001;6
0316919327;007BA;6
0316919327;011-2;13
0316919327;007A;12
0316919327;008A;10
0316919327;005B;18
0316919327;003;3
0316919327;004;11
0316919327;002;11
0316919327;007BB;4
0316919327;017;12
0316919327;008BB;8
0316919339;008A;10
0316919339;014B;5
0316919339;004;9
0316919339;005A;4,5
0316919339;001;6
0316919339;008BB;13
0316919339;007BA;8
0316919339;007A;11,5
0316919339;005B;11
0316919339;003;5
0316919339;006A-3;3
0316919339;002;16
0316919339;008BA;8
0316919339;014A;10
0316919339;017;13
0316919339;007BB;16
0316919339;009;9
0316919339;011-2;4
0316919339;015;9
0316919345;009;8
0316919345;002;8
0316919345;008BB;12
0316919345;005B;16
0316919345;007BB;20
0316919345;001;8
0316919345;006A-3;5,5
0316919345;008A;9,5
0316919345;008BA;10
0316919345;005A;6
0316919345;007A;16
0316919345;004;8
0316919345;003;16
0316919345;007BA;10
0316919345;017;4
0316919346;002;6
0316919346;007BB;8
0316919346;007A;1,5
0316919346;005B;13
0316919346;008A;9
0316919346;001;5
0316919346;006A-3;9
0316919346;005A;5,5
0316919346;004;8
0316919346;003;9
0316919346;007BA;6
0316919346;008BA;8
0316919346;008BB;10
0316919346;017;12
0316919346;009;6
0316919350;008BB;16
0316919350;007A;4,5
0316919350;005B;16
0316919350;001;8
0316919350;006A-3;8
0316919350;005A;3,5
0316919350;004;6
0316919350;003;5
0316919350;007BA;6
0316919350;017;14
0316919350;009;8
0316919350;008A;13,5
0316919350;002;7
0316919350;007BB;2
0316919350;008BA;8
0316919375;001;9
0316919375;008A;15,5
0316919375;006A-3;9
0316919375;005A;2,5
0316919375;004;3
0316919375;003;7
0316919375;007BA;10
0316919375;008BA;8
0316919375;017;12
0316919375;008BB;9
0316919375;009;13
0316919375;002;9
0316919375;007BB;16
0316919375;007A;12
0316919375;005B;15
0316919379;006A-3;4
0316919379;005A;6,5
0316919379;004;4
0316919379;003;4
0316919379;007BA;20
0316919379;008BA;20
0316919379;017;14
0316919379;008BB;9
0316919379;015;20
0316919379;009;10
0316919379;002;10
0316919379;007BB;16
0316919379;007A;11,5
0316919379;005B;12
0316919379;001;7
0316919379;008A;15,5
0316919381;005A;6
0316919381;004;4
0316919381;003;8
0316919381;007BA;6
0316919381;008A;11,5
0316919381;017;7
0316919381;009;14
0316919381;002;8
0316919381;007BB;13
0316919381;008BA;8
0316919381;007A;14
0316919381;005B;15
0316919381;008BB;11
0316919381;001;5
0316919381;006A-3;4
0316919387;001;12
0316919387;008BA;14
0316919387;005A;3
0316919387;007BB;11
0316919387;015;14
0316919387;008A;12
0316919387;004;8
0316919387;003;3
0316919387;005B;10
0316919387;017;12
0316919387;008BB;9
0316919387;009;9
0316919387;007BA;16
0316919387;002;13
0316919387;007A;13
0316919387;006A-3;9
0316919399;007A;10,5
0316919399;015;14
0316919399;008BB;12
0316919399;008A;12,5
0316919399;003;6
0316919399;004;5
0316919399;005A;7,5
0316919399;006A-3;6,5
0316919399;008BA;14
0316919399;017;15
0316919399;002;7
0316919399;007BB;14
0316919399;001;7
0316919399;007BA;6
0316919399;005B;14
0316919399;009;8
0316919400;004;10
0316919400;003;9
0316919400;007BA;6
0316919400;008A;9,5
0316919400;017;9
0316919400;009;11
0316919400;002;18
0316919400;007BB;11
0316919400;008BA;8
0316919400;007A;9
0316919400;005B;18
0316919400;008BB;5
0316919400;001;15
0316919400;006A-3;4
0316919400;005A;9
0316919404;004;2
0316919404;003;7
0316919404;008BB;16
0316919404;007BB;13
0316919404;017;12
0316919404;008A;11
0316919404;009;14
0316919404;008BA;8
0316919404;002;8
0316919404;007A;6
0316919404;005B;13
0316919404;015;AB
0316919404;001;7
0316919404;006A-3;8
0316919404;007BA;16
0316919404;005A;4
0316919420;007BA;6
0316919420;017;18
0316919420;009;7
0316919420;002;16
0316919420;008BA;20
0316919420;008BB;12
0316919420;005B;17
0316919420;007BB;11
0316919420;001;9
0316919420;007A;8
0316919420;006A-3;6
0316919420;005A;7
0316919420;008A;5
0316919420;004;6
0316919420;003;7
0316919432;008BB;11
0316919432;007BB;12
0316919432;017;12
0316919432;009;6
0316919432;008A;10
0316919432;002;14
0316919432;008BA;8
0316919432;007A;13
0316919432;005B;18
0316919432;001;11
0316919432;006A-3;5,5
0316919432;007BA;16
0316919432;015;11
0316919432;005A;4
0316919432;004;4
0316919432;003;5
0316919439;005A;4
0316919439;007BB;17
0316919439;004;4
0316919439;003;6
0316919439;008BA;14
0316919439;005B;13
0316919439;008BB;13
0316919439;008A;17
0316919439;017;14
0316919439;009;13
0316919439;007BA;16
0316919439;002;9
0316919439;007A;14,5
0316919439;006A-3;5
0316919439;001;8
0316919446;009;7
0316919446;002;9
0316919446;005B;13
0316919446;008BA;14
0316919446;001;10
0316919446;008BB;14
0316919446;007BB;7
0316919446;006A-3;5
0316919446;007A;9
0316919446;005A;2,5
0316919446;004;5
0316919446;003;6
0316919446;008A;7,5
0316919446;007BA;8
0316919446;017;18
0316919453;007BB;11
0316919453;004;7
0316919453;003;10
0316919453;008BA;10
0316919453;005B;18
0316919453;008BB;12
0316919453;008A;12,5
0316919453;017;8
0316919453;009;6
0316919453;007BA;6
0316919453;002;9
0316919453;007A;5
0316919453;006A-3;5
0316919453;001;5
0316919453;005A;8
0316919460;002;14
0316919460;015;13
0316919460;005B;10
0316919460;001;10
0316919460;008A;4
0316919460;007BB;14
0316919460;006A-3;5
0316919460;007A;10,5
0316919460;008C;6
0316919460;005A;5,5
0316919460;004;4
0316919460;003;8
0316919460;007BA;16
0316919460;017;14
0316919460;016;11
0316919460;009;12
0316919467;015;18
0316919467;005B;14
0316919467;001;10
0316919467;007BB;7
0316919467;006A-3;7
0316919467;007A;10
0316919467;005A;3,5
